mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0510,ИСТОЧНИК_ВЕРСИЯ_3.docx,157,157,1,"Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J.M. Salrach i Marès, T. de Montagut i Estragués. Barcelona, 2024. P. XIII.",short_title_reference,"Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J.M. Salrach i Marès, T. de Montagut i Estragués. Barcelona, 2024. P. XIII.",,,,,,,,,korneeva-sources-025,korneeva-sources-025,resolved_explicit,source_family_unique,0.97,,,justicia_i_resolucio,
mention-0511,ИСТОЧНИК_ВЕРСИЯ_3.docx,158,158,1,"Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J.M. Salrach i Marès, T. de Montagut i Estragués. Barcelona, 2024. P. XIII.",short_title_reference,"Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J.M. Salrach i Marès, T. de Montagut i Estragués. Barcelona, 2024. P. XIII.",,,,,,,,,korneeva-sources-025,korneeva-sources-025,resolved_explicit,source_family_unique,0.97,,,justicia_i_resolucio,
mention-0512,ИСТОЧНИК_ВЕРСИЯ_3.docx,159,159,1,"Варьяш И.И. Сарацины под властью арагонских королей: исследование правового пространства XIV в. Санкт-Петербург: Евразия Clio, 2016. С. 13.",full_reference,"Варьяш И.И. Сарацины под властью арагонских королей: исследование правового пространства XIV в. Санкт-Петербург: Евразия Clio, 2016. С. 13.",С. 13,С. 13,,,,,,,korneeva-research-032,korneeva-research-032,resolved_explicit,exact_title,0.98,,,,
mention-0513,ИСТОЧНИК_ВЕРСИЯ_3.docx,160,160,1,"Bonnassie P. La Catalogne du milieu du Xe à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse, 1975. T. 1. P. 23–25.",full_reference,"Bonnassie P. La Catalogne du milieu du Xe à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse, 1975. T. 1. P. 23–25.",P. 23–25,P. 23–25,,,,,,,korneeva-research-202,korneeva-research-202,resolved_explicit,exact_title,0.98,,,,
mention-0514,ИСТОЧНИК_ВЕРСИЯ_3.docx,161,161,1,"Филиппов И.С. Рукописи не горят: проблемы реконструкции погибших архивов и возможности расширения базы источников по истории Средневековья // Как мы пишем историю? М., 2013. С. 199–202",full_reference,"Филиппов И.С. Рукописи не горят: проблемы реконструкции погибших архивов и возможности расширения базы источников по истории Средневековья // Как мы пишем историю? М., 2013. С. 199–202",С. 199–202,С. 199–202,,,,,,,korneeva-footnote-125,korneeva-footnote-125,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0515,КОНТЕКСТ_ВЕРСИЯ_3.docx,1,1,1,"Арский И.В. Очерки по истории средневековой Каталонии до соединения с Арагоном. (VIII–XII века). Л.: Ленингр. гос. ун-т, 1941. С. 6.",full_reference,"Арский И.В. Очерки по истории средневековой Каталонии до соединения с Арагоном. (VIII–XII века). Л.: Ленингр. гос. ун-т, 1941. С. 6.",С. 6,С. 6,,,,,,,korneeva-research-003,korneeva-research-003,resolved_explicit,exact_title,0.98,,,,
mention-0516,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,1,Название Каталония появилось относительно поздно и датируется приблизительно 2-й половиной XI– началом XII вв.:,commentary,Название Каталония появилось относительно поздно и датируется приблизительно 2-й половиной XI– началом XII вв.:,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0517,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,2,Арский И.В. Указ. соч. С. 6,relational_reference,С. 6,С. 6,С. 6,op_cit,Указ. соч.,mention-0515,Арский И.В,,korneeva-research-003,korneeva-research-003,korneeva-research-003,resolved_relation,op_cit_nearest_prior_work_by_author,0.95,,,,
mention-0518,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,3,"Мильская Л.Т. Очерки из истории деревни в Каталонии X-XII вв. М.: Изд-во Акад. наук СССР, 1962. С. 4",full_reference,"Мильская Л.Т. Очерки из истории деревни в Каталонии X-XII вв. М.: Изд-во Акад. наук СССР, 1962. С. 4",Т. Очерки из истории деревни в Каталонии X-XII вв; С. 4,Т. Очерки из истории деревни в Каталонии X-XII вв; С. 4,,,,,,,korneeva-research-083,korneeva-research-083,resolved_explicit,exact_title,0.98,,,,
mention-0519,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,4,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 219–220",full_reference,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 219–220",Т. 1; С. 219–220,Т. 1; С. 219–220,,,,,,,korneeva-footnote-126,korneeva-footnote-126,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0520,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,5,"Sabaté i Curull F. L’origen medieval de la identitat catalana // Anàlisi històrica de la identitat catalana. [Barcelona]: Institut d’Estudis Catalans, 2015. P. 25",full_reference,"Sabaté i Curull F. L’origen medieval de la identitat catalana // Anàlisi històrica de la identitat catalana. [Barcelona]: Institut d’Estudis Catalans, 2015. P. 25",P. 25,P. 25,,,,,,,korneeva-footnote-127,korneeva-footnote-127,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0521,КОНТЕКСТ_ВЕРСИЯ_3.docx,2,2,6,Salrach J.M. Orígens i transformacions de la senyoria a Catalunya (segles IX–XIII) // Revista d’historia medieval. 1997. № 8. P. 28 и др.,full_reference,Salrach J.M. Orígens i transformacions de la senyoria a Catalunya (segles IX–XIII) // Revista d’historia medieval. 1997. № 8. P. 28 и др.,P. 28,P. 28,,,,,,,korneeva-footnote-128,korneeva-footnote-128,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0522,КОНТЕКСТ_ВЕРСИЯ_3.docx,3,3,1,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 221.",full_reference,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 221.",Т. 1; С. 221,Т. 1; С. 221,,,,,,,korneeva-footnote-126,korneeva-footnote-126,resolved_explicit,exact_title,0.98,,,,
mention-0523,КОНТЕКСТ_ВЕРСИЯ_3.docx,4,4,1,Bisson T.N. Feudalism in Twelfth-Century Catalonia // Publications de l’École française de Rome. 1980. Т. 44. № 1. P. 186.,full_reference,Bisson T.N. Feudalism in Twelfth-Century Catalonia // Publications de l’École française de Rome. 1980. Т. 44. № 1. P. 186.,Т. 44; P. 186,Т. 44; P. 186,,,,,,,korneeva-research-192,korneeva-research-192,resolved_explicit,exact_title,0.98,,,,
mention-0524,КОНТЕКСТ_ВЕРСИЯ_3.docx,5,5,1,"Здесь и далее имена графов Барселонских и правителей Барселонского дома передаются преимущественно в каталанской форме, а не в латинизированной или кастильской традиции: Рамон Беренгер (а не Раймунд Беренгарий), Жауме (а не Хайме), Пере (а не Педро или Пётр) и т.д.",commentary,"Здесь и далее имена графов Барселонских и правителей Барселонского дома передаются преимущественно в каталанской форме, а не в латинизированной или кастильской традиции: Рамон Беренгер (а не Раймунд Беренгарий), Жауме (а не Хайме), Пере (а не Педро или Пётр) и т.д.",т.д,т.д,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0525,КОНТЕКСТ_ВЕРСИЯ_3.docx,6,6,1,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 219–220.",full_reference,"Варьяш И.И., Астахов М.А. Арагон, Каталония и Наварра в VIII–XI вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 219–220.",Т. 1; С. 219–220,Т. 1; С. 219–220,,,,,,,korneeva-footnote-126,korneeva-footnote-126,resolved_explicit,exact_title,0.98,,,,
mention-0526,КОНТЕКСТ_ВЕРСИЯ_3.docx,7,7,1,Там же. С. 222.,relational_reference,С. 222.,С. 222,С. 222,same_work,Там же.,mention-0525,,"Варьяш, И",korneeva-footnote-126,korneeva-footnote-126,korneeva-footnote-126,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0527,КОНТЕКСТ_ВЕРСИЯ_3.docx,8,8,1,"Л.Т. Мильская отмечала, что этимология названия Каталония весьма спорна, и появляется это обозначение не ранее XI в.:",commentary,"Л.Т. Мильская отмечала, что этимология названия Каталония весьма спорна, и появляется это обозначение не ранее XI в.:","Т. Мильская отмечала, что этимология названия Каталония весьма спорна, и появляется это обозначение не ранее XI в","Т. Мильская отмечала, что этимология названия Каталония весьма спорна, и появляется это обозначение не ранее XI в",,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0528,КОНТЕКСТ_ВЕРСИЯ_3.docx,8,8,2,"Мильская Л.Т. К вопросу о структуре господствующего класса в Каталонии X–XII вв. // Средние века. Вып. 47. М.: Наука, 1984. С. 22.",full_reference,"Мильская Л.Т. К вопросу о структуре господствующего класса в Каталонии X–XII вв. // Средние века. Вып. 47. М.: Наука, 1984. С. 22.",Т. К вопросу о структуре господствующего класса в Каталонии X–XII вв; Вып. 47; С. 22,Т. К вопросу о структуре господствующего класса в Каталонии X–XII вв; Вып. 47; С. 22,,,,,,,korneeva-research-081,korneeva-research-081,resolved_explicit,exact_title,0.98,,,,
mention-0529,КОНТЕКСТ_ВЕРСИЯ_3.docx,9,9,1,"Варьяш И.И., Астахов М.А. Каталония и Арагон в XI–XIV вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 261",full_reference,"Варьяш И.И., Астахов М.А. Каталония и Арагон в XI–XIV вв. // История Испании / под ред. В.А. Ведюшкина, Г.А. Поповой. М.: «Индрик», 2012. Т. 1. С. 261",Т. 1; С. 261,Т. 1; С. 261,,,,,,,korneeva-footnote-126,korneeva-footnote-126,resolved_explicit,token_overlap,0.849,,,,
